89	346250	Popa	Catalin	1731011223085
90	845185	Ionescu	Iulian	1820703191734
91	773803	Oprea	Cristian	1640505291810
92	974760	Popescu	Alexandru	1930613393047
93	863243	Gheorghe	Alexandru	1970312038734
94	533851	Mihai	Simona	2810717215527
95	876373	Mihai	Ion	1750306286046
96	186559	Mihai	Marius	5040309340369
97	462760	Georgescu	Alina	2940109122064
98	360211	Dinu	Ana	2560330052395
99	276471	Vasile	Gabriel	1871228060701
100	528612	Ionita	Marius	1720929177001
101	016757	Oprea	Florin	1800218018941
102	483853	Radu	Gabriel	1640303073842
103	941259	Stoica	Iulia	2560203351821
104	631745	Dragomir	Victor	1660426112090
105	513500	Popa	Victor	1701028088361
106	444688	Barbu	Ana	2910515277552
107	812686	Tudor	Cristina	2680524270489
108	678101	Oprea	Alexandru	1821122423930
109	342543	Tudor	Andreea	2690323220261
110	338931	Dumitru	Alina	2650425031954
111	072304	Ionescu	Iulia	2560801243270
112	588039	Dinu	Andreea	2890310168294
113	721948	Dumitru	Doru	1840717165097
114	806878	Ionescu	Ioana	2891223306262
115	659532	Tudor	Alina	2760614278633
116	117951	Constantin	Cristian	1880803214001
117	597567	Constantin	Catalin	5001005080045
118	197122	Ionita	Ioana	2610719348636
119	424933	Dumitru	Ana	2850205207252
120	714516	Oprea	Gabriela	2720113200570
121	250655	Dragomir	Diana	2730419149008
122	499211	Ionita	Mihai	1561118047242
123	999418	Tudor	Catalin	1790326343242
124	153362	Stoica	Raluca	2920813399823
125	877624	Dobre	Laura	2780228206671
126	184091	Gheorghe	Gabriel	1860915323569
127	670171	Mihai	Dragos	1801021327922
128	006231	Mihai	Simona	2910826079820
129	719562	Popescu	Florin	1860908306079
130	307453	Oprea	Corina	6031115263024
131	362714	Stoica	Roxana	2710312035923
132	643986	Dragomir	Marius	1620829393268
133	091917	Vasile	Diana	2760807429806
134	888946	Vasile	Daniela	2930118305309
135	652490	Dinu	Liliana	2660507259764
136	714491	Vasile	Daniela	2600815396887
137	560265	Gheorghe	Viorica	2641028127983
138	061450	Ionescu	Octavian	1640522281349
139	391908	Stancu	Daniel	5000805144839
140	471073	Georgescu	Alexandru	5020616257577
141	751846	Ionescu	Liliana	2660217228474
142	702444	Vasile	Iulian	1670708060308
143	132511	Stancu	Stefan	1830707202101
144	172485	Dumitrache	Valentin	1910120349677
145	412721	Tudor	Victor	5001208415194
146	916180	Dumitru	Cristina	2660630061611
147	910339	Gheorghe	Mihai	1880206122179
148	773240	Dumitrache	Andreea	2620415015439
149	467596	Dobre	Catalin	1820803350728
150	282714	Dragomir	Iulian	5040811424210
151	223289	Stancu	Daniela	2970801360091
152	952662	Dumitrache	Elena	2550713135204
153	174308	Stoica	Ion	5000112091888
154	140290	Gheorghe	Eugen	1600520094416
155	743230	Dragomir	Adrian	1991103189080
156	682694	Constantin	Gabriel	5011109019967
157	455182	Ionescu	Stefan	1680717125186
158	106671	Stancu	Iulian	5031102109830
159	423252	Popescu	Elena	2690728174568
160	268495	Vasile	Ioana	6041114015810
161	231597	Tudor	Mihaela	2900804180127
162	498463	Stancu	Eugen	1930213163156
163	535518	Mihai	Mihaela	6040930060170
164	039475	Dumitrache	George	1640509188177
165	338095	Oprea	Stefan	1611121116421
166	908654	Mihai	Alina	2901223417859
167	898144	Dumitru	Corina	2550731272662
168	417623	Tudor	Ioana	6010711197380
169	087712	Tudor	Andreea	2630221290491
170	275364	Dinu	Ana	2551018381561
171	434079	Stancu	Octavian	1740507217161
172	485742	Radu	Liliana	6000613214731
173	751675	Popescu	Alina	2780720314754
174	712687	Ionescu	Octavian	1811221237752
175	882188	Constantin	Corina	2561127406025
176	281058	Stancu	Liliana	2680203312278
177	315890	Popescu	Gabriel	1701027288923
178	686422	Mihai	Costel	1580924114134
179	799646	Dumitru	Ioana	2720124089111
180	750047	Barbu	Alexandru	1911128166047
181	873905	Gheorghe	Raluca	2690509202909
182	247394	Barbu	Costel	1580513212167
183	118655	Oprea	Mihaela	6011115411860
184	525374	Constantin	Corina	2770310146058
185	972974	Ionescu	Roxana	2731229415757
186	117734	Dumitrache	Florin	1550119069375
187	212490	Georgescu	Alina	2960127391891
188	533252	Tudor	Ioana	2680209378578
189	395243	Stancu	Dragos	1691117098433
190	558365	Stancu	Raluca	2990715041051
191	408991	Stancu	Diana	2990615030614
192	531736	Dumitrache	Cristian	1721218032530
193	598844	Vasile	Doru	1671211399595
194	774680	Popa	Daniel	1850306077451
195	493410	Dumitru	Adrian	1660914288174
196	172147	Stoica	Valentin	1990407038556
197	273208	Ionita	Cristian	1601225047021
198	559115	Ionescu	Mihai	1700804042106
199	593460	Dragomir	Ana	2980522282811
200	897951	Dumitru	Andreea	2980413350507
201	755595	Dinu	Elena	2701118080818
202	003301	Radu	Iulian	1960227171118
203	948971	Dinu	Costel	5010221182902
204	281395	Dinu	Mihai	5040408198900
205	666859	Radu	Ana	2701209274922
206	030034	Stoica	Costel	1710120426038
207	842821	Dumitru	Elena	2790320312527
208	545960	Ionita	Doru	1840703420790
209	724995	Vasile	Daniel	1551217260131
210	958819	Popa	Simona	2801016329782
211	196231	Gheorghe	George	1710727317338
212	272427	Popa	Diana	2880611373422
213	471014	Ionescu	Diana	2660130139215
214	077620	Vasile	Gabriela	2770315123545
215	797184	Dumitru	Roxana	2870402162637
216	905358	Popescu	Octavian	1641005153143
217	878693	Popescu	Doru	1820126281181
218	334626	Georgescu	Daniela	2810925109220
219	946401	Tudor	Daniela	2560826188051
220	992330	Popescu	Ion	1701118327552
221	019039	Popescu	Cristina	2870907132063
222	308437	Tudor	Eugen	1590324100478
223	711346	Mihai	Viorica	2760914144868
224	508621	Dumitru	Mihai	1570524265847
225	819442	Gheorghe	Florin	1800730077754
226	962377	Tudor	Mihai	1601011293982
227	295183	Dinu	Alina	2851019241816
228	545383	Georgescu	Viorica	6030718092702
229	484375	Ionescu	Viorica	2600308322445
230	576627	Stancu	Maria	2680612090786
231	754670	Popescu	Liliana	2810413125253
232	185237	Popa	Andreea	2820424026804
233	844994	Constantin	Simona	6041021232881
234	327207	Dinu	Liliana	2841112122233
235	694162	Georgescu	Iulia	2990323312296
236	038339	Oprea	Viorica	2930508102477
237	857486	Radu	Diana	2951006150318
238	375652	Radu	Raluca	2790128298198
239	279457	Gheorghe	Gabriel	1770607055844
240	129114	Ionita	Simona	2921017163402
241	021332	Dumitru	Costel	1880426309190
242	471961	Popa	Octavian	1700727015877
243	754793	Constantin	Liliana	2620507228081
244	479905	Stancu	Ioana	6030519131280
245	078413	Oprea	Iulian	1640404328095
246	226078	Dumitru	Daniela	6000203267758
247	882174	Oprea	Florin	1960421066521
248	004084	Vasile	George	5020519302888
249	310368	Radu	Eugen	1980426231608
250	340377	Popa	Simona	2580218031050
251	187258	Stancu	Gabriel	1820713173050
252	078571	Oprea	Cristian	1961006011742
253	157207	Dumitrache	Ioana	2611023040739
254	144048	Mihai	Stefan	1780222288091
255	110869	Dobre	Simona	6040516162540
256	202773	Tudor	Stefan	1950415410085
257	766169	Popa	Catalin	5000616115354
258	749351	Dragomir	Doru	1880818301764
259	070324	Stoica	Ioana	6041123358432
260	866431	Barbu	Elena	2890530346816
261	878690	Gheorghe	Alina	2760614019421
262	292971	Popescu	Viorica	6030727281609
263	606962	Dinu	Marius	5021213405961
264	522762	Popa	Doru	5030609179838
265	414041	Stoica	Ioana	2740922295186
266	941152	Mihai	Ion	1830525310441
267	942125	Stoica	Gabriel	1710606094831
268	432899	Dragomir	Iulian	1631222324769
269	179636	Popa	Daniela	2880606294174
270	476968	Dinu	Gabriel	1890728125820
271	424659	Vasile	Ioana	2580901257621
272	565838	Dobre	Cristian	1961004032081
273	536809	Oprea	Viorica	2791031153826
274	377306	Dinu	Alina	2780605034922
275	656360	Dobre	Florin	1940406138751
276	503426	Dumitrache	Florin	1860203325347
277	983036	Popescu	Catalin	1610519272625
278	350239	Vasile	Maria	6030528048799
279	585114	Stancu	Alina	2750821377431
280	389733	Stancu	Andreea	2790212116089
281	867114	Dragomir	George	1900825181139
282	097750	Georgescu	Florin	1720920012622
283	922072	Popescu	Florin	1960712281653
284	040805	Mihai	Marius	1830609309751
285	744883	Dragomir	Cristina	2880814233774
286	559134	Georgescu	Octavian	5031018391556
287	816508	Stoica	Daniela	2780427197511
288	091069	Stancu	Elena	2661030076491
289	679114	Stoica	Alexandru	1651222274265
290	242981	Popescu	Doru	5021216333517
291	534020	Dobre	Valentin	1860823158401
292	152374	Dinu	Alexandru	1620503334030
293	539578	Oprea	Alina	2760905266470
294	035366	Popa	Eugen	1581202085318
295	945559	Popa	Daniel	1671122170418
296	418015	Ionescu	Ion	1890625392049
297	418524	Dinu	Ioana	6020411405585
298	067915	Tudor	Iulian	1961112204799
299	730552	Radu	Laura	2970514223475
300	402821	Oprea	Elena	2880308056449
301	517054	Dragomir	Victor	1880719301165
302	789204	Dobre	Costel	1861105288125
303	194225	Gheorghe	Eugen	1750421266288
304	302404	Constantin	Doru	1570212221996
305	119107	Stoica	Roxana	2920526209121
306	506226	Tudor	Doru	5000811104834
307	121002	Barbu	Iulian	5010514035361
308	347214	Vasile	Dragos	1681101318561
309	540924	Dinu	Iulia	2840602273211
310	175170	Dumitrache	Eugen	1660806145454
311	115314	Radu	Victor	1601027117137
312	996711	Dumitru	Daniela	2800412225361
313	488636	Ionescu	Simona	6041008400371
314	179912	Constantin	Catalin	1740830242605
315	361761	Ionescu	Doru	1821022224294
316	921471	Tudor	Victor	1920704054292
317	180012	Dinu	Victor	1971120331958
318	796753	Popescu	Ioana	2901025291206
319	679055	Mihai	Iulian	1730325197191
320	140236	Dumitrache	Dragos	1970429404598
321	347785	Gheorghe	Stefan	1760721230401
322	022661	Popa	Simona	2870327199511
323	512099	Oprea	Maria	2861128248194
324	650604	Mihai	Andreea	6030103388653
325	035989	Popescu	Cristina	2710308416209
326	217068	Ionescu	Andreea	2900405284661
327	515083	Popescu	Simona	6020614334885
328	945901	Tudor	Gabriela	2950314225010
329	346694	Oprea	Iulian	5010131093562
330	804779	Ionescu	George	1790330423057
331	237016	Ionescu	Laura	2620617109452
332	667883	Gheorghe	Valentin	1780109356001
333	334526	Ionita	Cristina	2610512418827
334	931130	Georgescu	Stefan	1590604341443
335	402296	Oprea	Cristina	2901022056671
336	393832	Dumitrache	Ion	1571127054253
337	239331	Dobre	Ioana	2740424415379
338	269914	Mihai	Simona	2610407318499
339	861200	Constantin	Ion	1880607139942
340	292267	Vasile	Catalin	1701222371112
341	357701	Tudor	Ion	1781219114431
342	692706	Constantin	Octavian	1840724077971
343	078237	Dobre	Valentin	1650124184015
344	637690	Gheorghe	Gabriel	1560908144842
345	331300	Popescu	Mihaela	2760422231327
346	307565	Ionescu	Maria	2751005280992
347	195622	Vasile	Daniel	1560422357218
348	343693	Popescu	Ana	2990515291113
349	997064	Gheorghe	Simona	2960526019747
350	029703	Barbu	Elena	2901226177814
351	861489	Barbu	Valentin	1710306065320
352	106165	Dobre	Alina	2581119177274
353	920132	Dinu	Andreea	2810703420325
354	304852	Tudor	Daniel	1750508132753
355	129020	Ionita	Adrian	1700907226150
356	755263	Oprea	Gabriel	5000116025340
357	700434	Dobre	Doru	1630318032025
358	835599	Stancu	Alina	2911011312134
359	114775	Vasile	Viorica	2700309034214
360	469347	Dobre	Adrian	1721221241718
361	637032	Tudor	Mihaela	6020927414329
362	979917	Vasile	Gabriela	2840802154617
363	149372	Constantin	Andreea	2560527208015
364	492212	Popescu	Iulia	2820523346520
365	628172	Stancu	Iulian	5040630360366
366	311476	Constantin	Adrian	5021010101797
367	696253	Ionescu	Catalin	1670613345646
368	061684	Ionescu	Alexandru	1610613103354
369	552435	Gheorghe	Cristian	1801008164618
370	203267	Radu	Cristina	2880203286813
371	084728	Vasile	Ion	1781220020188
372	067051	Tudor	Elena	2930813358206
373	184531	Vasile	Maria	6040730138453
374	378488	Gheorghe	Alexandru	5040413374846
375	431876	Radu	Ana	2850422072108
376	888631	Dumitrache	Ioana	2700802096511
377	511870	Oprea	Daniel	1630408321255
378	398640	Dragomir	Elena	2841126318478
379	477868	Stancu	Maria	2610408068638
380	267752	Dragomir	Marius	5020622030460
381	678284	Stoica	Ion	1550515128532
382	149425	Constantin	Viorica	2651101364697
383	078287	Dobre	Gabriel	1830128197154
384	431700	Oprea	Elena	6021030165715
385	045298	Dumitrache	Diana	2790312165378
386	392692	Popa	Mihai	1990119010477
387	309168	Dragomir	Daniela	2880729418159
388	691051	Dragomir	Gabriel	1580117268621
389	606565	Ionita	Catalin	1970623354865
390	977198	Constantin	Cristian	1671215289308
391	447597	Constantin	Victor	1721005243722
392	852012	Dragomir	Elena	2780311350142
393	050510	Ionita	Daniel	5040421057747
394	277872	Radu	Catalin	1850413428640
395	280107	Popescu	Ioana	2700518062589
396	108041	Oprea	Iulian	1631228304234
397	462673	Ionescu	Marius	5020630364885
398	532620	Dumitrache	Ion	1640619248737
399	998841	Oprea	Elena	2710111329660
400	551915	Dumitrache	Octavian	1690523109061
401	364280	Dinu	Adrian	1940815010745
402	793472	Radu	Adrian	1840622306172
403	137771	Mihai	Simona	2730130062203
404	410753	Constantin	Daniela	2990205038061
405	723681	Dobre	Victor	1721209217830
406	134838	Oprea	Dragos	1981016260641
407	622198	Constantin	Doru	1630117402929
408	031883	Gheorghe	Ion	1670419319915
409	974375	Dumitrache	Mihaela	6000906402387
410	007531	Dinu	Victor	1720320396371
411	153293	Dinu	Florin	1950618353857
412	554458	Constantin	Elena	2850707235801
413	868543	Barbu	Dragos	5040407128165
414	904608	Constantin	Raluca	2861117257361
415	509185	Stancu	Simona	2720604315446
416	612608	Ionescu	Andreea	2570202164431
417	850408	Mihai	Adrian	1621118422670
418	803463	Tudor	Cristina	2800618363981
419	807810	Stoica	Ion	1690221037001
420	397072	Dragomir	Ioana	2561231221446
421	761365	Dragomir	Viorica	2600617358433
422	281319	Oprea	Simona	2980718069271
423	318631	Oprea	George	1650331264853
424	946611	Gheorghe	Marius	1890211128866
425	662798	Dinu	Daniela	2750912358585
426	807822	Dobre	Iulia	2701127119394
427	637795	Dobre	Diana	2610201228746
428	422742	Ionescu	Iulian	1680603298830
429	779054	Vasile	Florin	5031127212316
430	524591	Georgescu	Maria	2640517346036
431	232590	Popa	George	1880108428079
432	277613	Vasile	Simona	2750322373471
433	980349	Stancu	Ana	2661111212266
434	208182	Georgescu	Costel	1950709102623
435	536997	Dumitru	Ioana	2590409200665
436	440824	Popescu	Maria	2691229259802
437	529226	Dobre	Daniela	2731031280924
438	376133	Georgescu	Gabriel	1810930081086
439	704916	Popescu	Simona	2650828285343
440	627924	Ionescu	Ioana	2700526355732
441	836495	Popescu	Ioana	2760802305742
442	451035	Dragomir	Andreea	2830213313453
443	008647	Popescu	Ana	2560707410486
444	033250	Barbu	Diana	2551005393743
445	009026	Dumitru	Catalin	1990418351146
446	464214	Stoica	Alexandru	1960818299663
447	896074	Ionescu	Elena	6010418096120
448	969287	Ionita	Catalin	1680624351298
449	687655	Dumitru	Daniel	5020603278211
450	304810	Mihai	Simona	2620515241823
451	161532	Ionescu	Alexandru	1831231401144
452	178866	Tudor	Mihaela	2651117052539
453	324042	Mihai	Daniela	2671107311540
454	104445	Constantin	Corina	2830529028897
455	110643	Stancu	Simona	6040402376050
456	664380	Dumitru	Mihaela	2741202167006
457	371303	Ionita	Viorica	2810523016391
458	679929	Constantin	Florin	1930719066127
459	401439	Ionita	Cristian	1730127387544
460	579345	Radu	Eugen	1610429429518
461	310373	Barbu	Daniel	1860112015476
462	120707	Popescu	Laura	2931005075369
463	587390	Vasile	Mihaela	2700320206158
464	668111	Barbu	Catalin	1790504214371
465	584137	Dobre	Alina	2880207065376
466	445897	Gheorghe	Maria	2670607385730
467	499396	Stancu	Ana	2810810147995
468	056936	Dumitrache	Doru	1860601067572
469	583185	Dinu	Iulian	1901208053909
470	348433	Dragomir	Viorica	2660712125331
471	959412	Popescu	Catalin	1650604156681
472	038081	Popa	Adrian	1640117175524
473	816762	Stancu	Iulian	1820207330562
474	482510	Dobre	Elena	2630709283878
475	759268	Ionescu	Alexandru	1580517205908
476	940750	Popescu	Daniela	2590127308466
477	733833	Constantin	Gabriel	1940528065751
478	167238	Stoica	Alexandru	1900924213671
479	372436	Dinu	Gabriel	1590630257629
480	721559	Tudor	Mihai	1821128200495
481	811618	Radu	Catalin	1810325148101
482	719686	Dumitrache	Gabriela	2980420119297
483	120334	Georgescu	Gabriela	2800221265243
484	707068	Dumitrache	Alina	6041020382159
485	270161	Stancu	Diana	6030819140092
486	261066	Ionescu	Iulia	2650925261494
487	812779	Popescu	Octavian	1720901079524
488	097728	Dobre	Iulia	2730419225684
489	678299	Gheorghe	Victor	1881009088373
490	743821	Mihai	Diana	2610417199268
491	126188	Vasile	Dragos	1851026032067
492	832815	Mihai	Viorica	2650311127321
493	176720	Popa	Catalin	1690110154441
494	095256	Mihai	George	1730910429594
495	020451	Dinu	Elena	2840206210892
496	963579	Vasile	Elena	2980910136010
497	363034	Tudor	Valentin	1700427395173
498	164410	Dobre	Stefan	1990805051485
499	896322	Tudor	George	1790813346891
500	004387	Mihai	Roxana	2601210425155
501	062959	Dumitru	Florin	1600811429760
502	704280	Popescu	Dragos	1560502079303
503	469708	Ionita	Stefan	1710621152486
504	562450	Dinu	Ioana	2991106104374
505	394877	Barbu	Alina	2860217285192
506	992659	Oprea	Liliana	2980429399563
507	937639	Gheorghe	Elena	2650717020421
508	357115	Stoica	Victor	1780918239560
509	912417	Dobre	Corina	2951220118737
510	052327	Popescu	Iulia	2641215332634
511	148735	Radu	Mihaela	2850629165860
512	178240	Vasile	Simona	2840719151946
513	100701	Dobre	Maria	2940515388286
514	111234	Popescu	Daniel	5020402071244
515	219891	Popescu	Florin	1551008392684
516	613586	Dragomir	Mihai	1721003292705
517	590700	Dobre	Eugen	1990121314316
518	561951	Ionescu	Eugen	1930212378968
519	680714	Mihai	Simona	2720525399062
520	591078	Gheorghe	Gabriel	1920621321511
521	798178	Radu	Cristina	2620920013048
522	310579	Gheorghe	Cristina	2840825309415
523	207429	Dragomir	Doru	1820621082904
524	670351	Ionita	Gabriela	2750224213844
525	387280	Vasile	Elena	2830616223248
526	114423	Popa	Ion	1700105111462
527	315626	Dragomir	Mihai	1601227201923
528	366310	Stoica	Marius	1960609388693
529	015909	Barbu	Valentin	1570926110716
530	391055	Gheorghe	Stefan	1560707290192
531	564243	Ionescu	Cristina	2651008044301
532	003783	Dragomir	Maria	6030912036387
533	690922	Georgescu	Simona	2700813409620
534	790060	Stoica	Florin	5030107018746
535	673306	Dragomir	Corina	2560111345324
536	860859	Tudor	Costel	1601022357801
537	865687	Oprea	Marius	1921105353114
538	795314	Radu	Daniela	2960307343051
539	999821	Vasile	Diana	2550817013863
540	774445	Popescu	Gabriel	1600728417314
541	408463	Popa	Simona	6040512010086
542	190319	Barbu	Victor	1931011031963
543	454069	Radu	Victor	5010508068831
544	839032	Stancu	Ion	1720422173312
545	249184	Tudor	Doru	1561022332552
546	792755	Dobre	Corina	2950220403960
547	775355	Mihai	Roxana	2570203328669
548	496212	Constantin	Alina	2590316405106
549	591815	Dobre	Ioana	2570813100481
550	631012	Dinu	Liliana	2830930223745
551	764503	Dobre	Costel	1760826055059
552	826620	Dumitru	Elena	2740221057601
553	861014	Vasile	Marius	1981110056934
554	859773	Dragomir	Mihaela	2800609305709
555	782926	Vasile	Catalin	1571109300506
556	537999	Dumitru	Diana	2560207396871
557	539407	Mihai	Iulian	5040116347302
558	416921	Gheorghe	Dragos	1600728113962
559	077358	Dumitru	Elena	2760928088989
560	671275	Dumitru	Octavian	1910526278315
561	134652	Dinu	Andreea	2560125053355
562	718740	Dinu	Laura	6041207161925
563	008944	Barbu	Roxana	2851205367403
564	500121	Popa	Maria	2681011169511
565	575786	Gheorghe	Marius	1790110060206
566	184145	Tudor	Andreea	2700321167450
567	990144	Barbu	Cristina	2950119131610
568	698000	Vasile	Octavian	1960924423095
569	478436	Popescu	Adrian	1990515311513
570	915221	Barbu	Elena	2660329253092
571	566004	Constantin	George	1891202308682
572	238967	Constantin	Eugen	5031206305888
573	002872	Dumitrache	Roxana	2801007416407
574	336526	Mihai	Mihaela	2770810373350
575	320388	Mihai	Octavian	1920404251340
576	704502	Stoica	Stefan	1820418102819
577	244456	Popa	Iulia	2771102090220
578	269533	Vasile	Liliana	2570515376890
579	549916	Popescu	Eugen	1790807429219
580	233460	Stancu	Liliana	6010508026101
581	793095	Ionescu	Daniel	1870807244709
582	888323	Mihai	Doru	1810919253267
583	746714	Radu	Daniel	1570216371699
584	788772	Dragomir	Florin	1650908040937
585	761477	Constantin	George	5041123059084
586	519046	Popescu	Daniela	2960209152584
587	736292	Popescu	Daniel	1800415303794
588	201707	Georgescu	Catalin	1750130358694
589	209037	Constantin	Mihai	1810804307833
590	727008	Stancu	Daniela	2990222096910
591	507243	Dobre	Cristina	2581103223548
592	269970	Dragomir	Stefan	1930710045249
593	983587	Dragomir	Costel	1920117297601
594	322501	Popescu	Ana	2670310173349
595	736282	Vasile	Cristina	2840815136230
596	293100	Constantin	Valentin	1981025230116
597	882120	Ionescu	Liliana	2980104096411
598	296673	Constantin	Elena	2660722328188
599	190174	Mihai	Raluca	2970706238946
600	973696	Ionita	Elena	2700716109971
601	104301	Stoica	Iulian	1961026271420
602	797331	Oprea	Florin	1681215276602
603	750344	Ionita	Corina	2570403273482
604	554743	Ionita	Corina	2550124035150
605	814499	Stoica	Daniela	2930828356682
606	874263	Radu	Costel	5040716288095
607	449870	Popescu	Simona	2601226311811
608	571907	Georgescu	Mihai	1591010287952
609	649234	Dinu	Corina	2831114080113
610	811457	Dinu	Dragos	1870520071416
611	459542	Ionescu	Ioana	6020810131027
612	770411	Stancu	Diana	2980121085693
613	786569	Dumitru	Andreea	2620603066599
614	163836	Oprea	Ioana	2790505300139
615	835814	Dumitrache	Ion	1631222073217
616	207081	Vasile	Florin	1770111334148
617	101959	Oprea	Ana	2760928334620
618	613020	Stancu	Marius	1551113303600
619	292202	Gheorghe	Costel	1850720066822
620	985572	Radu	Ion	1910516319873
621	290485	Barbu	Maria	6041219119588
622	942400	Mihai	Liliana	2880503059616
623	801585	Popa	Valentin	1970116247118
624	780216	Mihai	Ion	1870619117631
625	684459	Georgescu	Eugen	1720219200351
626	268910	Vasile	Gabriela	2550119302331
627	691464	Barbu	Catalin	1670905232105
628	996701	Popa	George	1800726336045
629	698094	Barbu	Raluca	2870203344243
630	264077	Ionescu	Liliana	2920721076211
631	972966	Stoica	Stefan	5010103284581
632	591662	Popescu	Ioana	2790310049012
633	292520	Mihai	Mihaela	2610615183974
634	615359	Dragomir	Marius	1920601114886
635	671925	Oprea	Adrian	1680404334717
636	382724	Dumitrache	Raluca	2820916073766
637	834944	Tudor	Iulia	2560308088262
638	082539	Constantin	Cristian	1900712213323
639	004638	Ionita	Valentin	5010820315841
640	822116	Barbu	Valentin	1870404390320
641	120934	Tudor	Gabriel	1830616207273
642	390862	Dumitrache	Victor	5041215048820
643	339766	Mihai	Alina	6031213026548
644	399691	Dumitru	Gabriel	5020721105017
645	433120	Gheorghe	Iulia	2720705045870
646	320985	Dumitru	Eugen	1650115312481
647	294963	Popa	Raluca	2570607197453
648	291860	Popa	Octavian	1850404350720
649	129831	Dinu	Dragos	1930108426732
650	235114	Popa	Ion	1830402083917
651	992412	Mihai	Daniela	2650112369896
652	555364	Oprea	Eugen	1901231040743
653	656058	Barbu	Viorica	2880201088396
654	524869	Ionescu	Corina	2710521185932
655	067477	Tudor	Valentin	1730516350871
656	490098	Radu	Laura	2921127408021
657	583949	Dumitru	Viorica	2621214071516
658	504559	Dinu	Octavian	1640422416318
659	376467	Tudor	Victor	1610111080279
660	035452	Dinu	Roxana	2791102154107
661	836277	Radu	Cristina	2830623307170
662	065756	Ionita	Marius	1780712396471
663	563089	Popa	Cristian	1870204143358
664	044175	Tudor	Costel	1920623359601
665	317357	Gheorghe	Alina	2570222148961
666	333585	Ionescu	Liliana	2641108359294
667	627400	Dinu	Roxana	2730815056922
668	050994	Stancu	Florin	1871019035678
